test_id,algorithm,category,difficulty,response_success,overall_score,vulnerability_score,decryption_score,reasoning_score,confidence,suggested_attacks_count,vulnerabilities_count
rsa_4096_048,RSA-4096,asymmetric,very_hard,True,0.35000000000000003,0.5,0.0,0.8333333333333333,1.0,3,0
rsa_4096_049,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_050,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,0.95,3,0
rsa_4096_051,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_4096_052,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_4096_053,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_054,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_055,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_4096_056,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_057,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_058,RSA-4096,asymmetric,very_hard,True,0.34285714285714286,0.5,0.0,0.7857142857142857,1.0,4,0
rsa_4096_059,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ecdsa_000,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ecdsa_001,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,4,0
ecdsa_002,ECDSA (P-256),asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,4,0
ecdsa_003,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,3
ecdsa_004,ECDSA (P-256),asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,2
ecdsa_005,ECDSA (P-256),asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,2
ecdsa_006,ECDSA (P-256),asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ecdsa_007,ECDSA (P-256),asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,0.95,3,2
ecdsa_008,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,2
ecdsa_009,ECDSA (P-256),asymmetric,very_hard,True,0.44000000000000006,0.5,0.2,0.9,1.0,3,0
ecdsa_010,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ecdsa_011,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,2
ecdsa_012,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,4,2
ecdsa_013,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ecdsa_014,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,0.98,4,3
ecdsa_015,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ecdsa_016,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,0.98,3,0
ecdsa_017,ECDSA (P-256),asymmetric,very_hard,True,0.34500000000000003,0.5,0.0,0.8,1.0,3,2
ecdsa_018,ECDSA (P-256),asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,2
ecdsa_019,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,0.98,3,0
ecdsa_020,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ecdsa_021,ECDSA (P-256),asymmetric,very_hard,True,0.45500000000000007,0.5,0.2,1.0,1.0,3,3
ecdsa_022,ECDSA (P-256),asymmetric,very_hard,True,0.34500000000000003,0.5,0.0,0.8,1.0,4,2
ecdsa_023,ECDSA (P-256),asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ecdsa_024,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,4,0
ecdsa_025,ECDSA (P-256),asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,2
ecdsa_026,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,2
ecdsa_027,ECDSA (P-256),asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,2
ecdsa_028,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,2
ecdsa_029,ECDSA (P-256),asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ecdsa_030,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,0.95,3,0
ecdsa_031,ECDSA (P-256),asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ecdsa_032,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,3
ecdsa_033,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ecdsa_034,ECDSA (P-256),asymmetric,very_hard,True,0.44166666666666665,0.5,0.16666666666666666,1.0,1.0,3,0
ecdsa_035,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,2
ecdsa_036,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,2
ecdsa_037,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,2
ecdsa_038,ECDSA (P-256),asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,0.98,3,0
ecdsa_039,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,4,0
ecdsa_040,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,2
ecdsa_041,ECDSA (P-256),asymmetric,very_hard,True,0.36250000000000004,0.5,0.0,0.9166666666666667,1.0,3,2
ecdsa_042,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,0.98,3,0
ecdsa_043,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ecdsa_044,ECDSA (P-256),asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,4,2
ecdsa_045,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ecdsa_046,ECDSA (P-256),asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,2
ecdsa_047,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,0.98,3,2
ecdsa_048,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,4,0
ecdsa_049,ECDSA (P-256),asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,2
ecdsa_050,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ecdsa_051,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,2
ecdsa_052,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,2
ecdsa_053,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ecdsa_054,ECDSA (P-256),asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,0.98,3,0
ecdsa_055,ECDSA (P-256),asymmetric,very_hard,True,0.34500000000000003,0.5,0.0,0.8,1.0,3,2
ecdsa_056,ECDSA (P-256),asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ecdsa_057,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,2
ecdsa_058,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,3
ecdsa_059,ECDSA (P-256),asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,2
ed25519_000,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_001,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_002,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_003,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_004,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_005,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_006,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_007,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_008,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_009,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_010,Ed25519,asymmetric,very_hard,True,0.34500000000000003,0.5,0.0,0.8,1.0,3,0
ed25519_011,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_012,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_013,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_014,Ed25519,asymmetric,very_hard,True,0.44166666666666665,0.5,0.16666666666666666,1.0,1.0,3,0
ed25519_015,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_016,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_017,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_018,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_019,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_020,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_021,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_022,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_023,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_024,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_025,Ed25519,asymmetric,very_hard,True,0.44166666666666665,0.5,0.16666666666666666,1.0,1.0,3,0
ed25519_026,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_027,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_028,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_029,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_030,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_031,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_032,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_033,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_034,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_035,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_036,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_037,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_038,Ed25519,asymmetric,very_hard,True,0.44166666666666665,0.5,0.16666666666666666,1.0,1.0,3,0
ed25519_039,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_040,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_041,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_042,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_043,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_044,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_045,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_046,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_047,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_048,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_049,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_050,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_051,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,2,0
ed25519_052,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_053,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_054,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_055,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
ed25519_056,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_057,Ed25519,asymmetric,very_hard,True,0.45500000000000007,0.5,0.2,1.0,1.0,3,0
ed25519_058,Ed25519,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
ed25519_059,Ed25519,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
